Time,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
720,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.103,0.088,0.091,0.089,0.093,0.087,0.086,0.09,0.1,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.1,0.088,0.09,0.09,0.092,0.086,0.087,0.091,0.1,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.088
730,0.087,0.087,0.087,0.086,0.088,0.088,0.087,0.087,0.087,0.089,0.103,0.088,0.091,0.089,0.093,0.087,0.086,0.09,0.1,0.088,0.087,0.087,0.091,0.086,0.086,0.087,0.101,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.1,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.088
740,0.087,0.087,0.087,0.086,0.09,0.088,0.087,0.087,0.087,0.089,0.103,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.101,0.088,0.087,0.087,0.091,0.086,0.086,0.087,0.101,0.088,0.091,0.09,0.092,0.086,0.087,0.091,0.101,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.088
750,0.087,0.087,0.089,0.086,0.09,0.088,0.087,0.087,0.087,0.089,0.104,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.101,0.089,0.088,0.087,0.091,0.086,0.086,0.087,0.102,0.088,0.091,0.09,0.092,0.086,0.087,0.091,0.101,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.088
760,0.087,0.088,0.088,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.104,0.088,0.091,0.089,0.093,0.087,0.086,0.09,0.102,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.102,0.088,0.09,0.09,0.092,0.086,0.087,0.091,0.102,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.088
770,0.087,0.087,0.088,0.086,0.086,0.088,0.087,0.087,0.087,0.09,0.105,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.102,0.089,0.088,0.087,0.091,0.086,0.086,0.087,0.102,0.088,0.091,0.09,0.092,0.086,0.087,0.091,0.102,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.088
780,0.087,0.087,0.088,0.086,0.086,0.088,0.087,0.087,0.087,0.09,0.105,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.102,0.088,0.087,0.087,0.091,0.086,0.086,0.087,0.103,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.102,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.088
790,0.087,0.087,0.088,0.086,0.087,0.088,0.087,0.087,0.087,0.09,0.106,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.103,0.089,0.088,0.087,0.091,0.086,0.086,0.088,0.103,0.088,0.091,0.09,0.092,0.086,0.087,0.091,0.103,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.088
800,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.09,0.106,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.103,0.089,0.088,0.087,0.091,0.086,0.086,0.087,0.104,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.103,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.088
810,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.09,0.107,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.104,0.089,0.087,0.087,0.091,0.086,0.086,0.088,0.104,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.104,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.088
820,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.09,0.108,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.104,0.089,0.088,0.087,0.091,0.086,0.086,0.088,0.105,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.104,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.086,0.087,0.088
830,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.09,0.108,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.104,0.088,0.087,0.087,0.091,0.086,0.086,0.087,0.105,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.105,0.088,0.091,0.087,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.086,0.087,0.088
840,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.09,0.109,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.105,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.106,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.105,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.086,0.087,0.088
850,0.087,0.087,0.087,0.087,0.086,0.088,0.087,0.087,0.087,0.09,0.11,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.106,0.088,0.088,0.087,0.091,0.086,0.086,0.088,0.106,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.106,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.088
860,0.087,0.087,0.088,0.087,0.086,0.088,0.087,0.087,0.087,0.09,0.11,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.106,0.088,0.088,0.087,0.091,0.086,0.086,0.088,0.107,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.106,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
870,0.087,0.087,0.088,0.087,0.086,0.088,0.087,0.087,0.087,0.09,0.111,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.107,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.108,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.107,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.088
880,0.087,0.087,0.087,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.112,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.107,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.108,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.107,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
890,0.087,0.087,0.088,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.113,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.108,0.089,0.087,0.087,0.091,0.086,0.086,0.088,0.109,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.108,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
900,0.087,0.087,0.087,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.113,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.109,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.11,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.109,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
910,0.087,0.087,0.087,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.114,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.109,0.089,0.087,0.087,0.091,0.086,0.086,0.088,0.111,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.109,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
920,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.09,0.115,0.088,0.091,0.089,0.093,0.087,0.086,0.09,0.11,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.112,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.11,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.088
930,0.087,0.087,0.087,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.116,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.111,0.089,0.087,0.087,0.091,0.086,0.086,0.088,0.112,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.111,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
940,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.09,0.117,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.112,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.113,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.111,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
950,0.087,0.087,0.088,0.086,0.087,0.088,0.087,0.087,0.087,0.09,0.118,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.112,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.114,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.112,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
960,0.087,0.087,0.088,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.119,0.088,0.091,0.089,0.093,0.087,0.087,0.09,0.113,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.115,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.113,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.088
970,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.09,0.12,0.088,0.091,0.089,0.093,0.087,0.087,0.09,0.114,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.116,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.114,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
980,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.09,0.121,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.115,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.117,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.115,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
990,0.087,0.087,0.088,0.086,0.087,0.088,0.087,0.087,0.087,0.09,0.122,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.116,0.089,0.087,0.087,0.091,0.086,0.086,0.088,0.118,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.116,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
1000,0.087,0.087,0.088,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.123,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.117,0.089,0.087,0.087,0.091,0.086,0.086,0.088,0.119,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.116,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
1010,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.09,0.124,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.118,0.089,0.087,0.087,0.091,0.086,0.086,0.088,0.12,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.117,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
1020,0.087,0.087,0.088,0.086,0.087,0.088,0.087,0.087,0.087,0.09,0.125,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.119,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.121,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.118,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
1030,0.087,0.087,0.088,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.127,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.12,0.089,0.087,0.087,0.091,0.086,0.086,0.088,0.123,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.119,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
1040,0.087,0.087,0.087,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.128,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.121,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.123,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.12,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
1050,0.087,0.087,0.087,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.129,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.122,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.124,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.121,0.088,0.091,0.087,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.087
1060,0.087,0.087,0.087,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.131,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.123,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.126,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.122,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.088
1070,0.087,0.087,0.087,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.133,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.124,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.127,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.124,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.087
1080,0.087,0.087,0.088,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.134,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.126,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.129,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.125,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1090,0.087,0.087,0.087,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.136,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.127,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.13,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.126,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1100,0.087,0.087,0.088,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.138,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.128,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.132,0.088,0.091,0.09,0.093,0.086,0.087,0.091,0.128,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.087
1110,0.087,0.087,0.088,0.087,0.086,0.088,0.087,0.087,0.087,0.09,0.142,0.088,0.091,0.089,0.093,0.087,0.087,0.09,0.13,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.133,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.129,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1120,0.087,0.087,0.088,0.086,0.087,0.088,0.087,0.087,0.087,0.09,0.142,0.088,0.091,0.089,0.093,0.088,0.087,0.091,0.132,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.135,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.13,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.087,0.087,0.087,0.087
1130,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.09,0.145,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.133,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.137,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.132,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1140,0.087,0.087,0.087,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.148,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.136,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.138,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.133,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1150,0.087,0.087,0.087,0.087,0.087,0.088,0.087,0.087,0.087,0.09,0.153,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.139,0.089,0.087,0.087,0.091,0.086,0.086,0.088,0.14,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.135,0.088,0.091,0.088,0.092,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1160,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.09,0.155,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.143,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.142,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.136,0.088,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.087
1170,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.091,0.156,0.088,0.091,0.089,0.093,0.088,0.087,0.091,0.147,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.144,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.138,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1180,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.158,0.088,0.091,0.089,0.093,0.087,0.087,0.091,0.148,0.089,0.087,0.087,0.091,0.086,0.086,0.088,0.146,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.14,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1190,0.087,0.087,0.087,0.087,0.087,0.088,0.087,0.087,0.087,0.091,0.159,0.088,0.091,0.089,0.093,0.088,0.086,0.091,0.152,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.148,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.141,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1200,0.087,0.087,0.087,0.087,0.086,0.088,0.087,0.087,0.087,0.091,0.16,0.088,0.091,0.089,0.093,0.087,0.087,0.091,0.153,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.15,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.143,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.087
1210,0.087,0.087,0.088,0.086,0.087,0.087,0.087,0.087,0.087,0.091,0.162,0.088,0.091,0.089,0.093,0.087,0.087,0.09,0.155,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.152,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.146,0.088,0.091,0.088,0.092,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1220,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.091,0.165,0.088,0.091,0.089,0.093,0.087,0.086,0.091,0.156,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.155,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.148,0.088,0.091,0.088,0.092,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.087
1230,0.087,0.087,0.087,0.086,0.086,0.087,0.087,0.087,0.087,0.091,0.168,0.088,0.091,0.089,0.093,0.087,0.086,0.091,0.157,0.088,0.087,0.087,0.091,0.087,0.086,0.088,0.157,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.15,0.088,0.091,0.087,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.087
1240,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.17,0.088,0.091,0.089,0.093,0.088,0.086,0.091,0.156,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.16,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.152,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.087,0.086,0.087,0.087,0.087
1250,0.087,0.087,0.087,0.086,0.087,0.087,0.087,0.087,0.087,0.091,0.173,0.088,0.091,0.089,0.094,0.087,0.086,0.091,0.16,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.163,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.154,0.088,0.091,0.088,0.092,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1260,0.087,0.087,0.088,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.176,0.088,0.091,0.089,0.093,0.088,0.086,0.091,0.162,0.089,0.087,0.087,0.091,0.087,0.086,0.088,0.166,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.157,0.088,0.091,0.088,0.092,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1270,0.087,0.087,0.088,0.087,0.087,0.088,0.087,0.087,0.087,0.091,0.18,0.088,0.091,0.089,0.094,0.088,0.086,0.091,0.165,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.169,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.159,0.088,0.091,0.088,0.092,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1280,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.182,0.088,0.091,0.089,0.094,0.088,0.086,0.091,0.168,0.089,0.087,0.087,0.091,0.086,0.086,0.088,0.172,0.088,0.09,0.09,0.094,0.086,0.087,0.091,0.162,0.088,0.091,0.087,0.092,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1290,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.186,0.088,0.091,0.089,0.094,0.088,0.086,0.091,0.17,0.088,0.087,0.087,0.092,0.086,0.086,0.088,0.175,0.088,0.09,0.09,0.094,0.086,0.087,0.092,0.165,0.088,0.091,0.087,0.092,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1300,0.087,0.087,0.088,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.19,0.088,0.091,0.089,0.094,0.088,0.086,0.091,0.173,0.089,0.087,0.087,0.092,0.086,0.086,0.088,0.178,0.088,0.091,0.09,0.094,0.086,0.087,0.091,0.168,0.088,0.091,0.088,0.092,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1310,0.087,0.087,0.088,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.194,0.088,0.091,0.089,0.094,0.088,0.086,0.091,0.177,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.181,0.088,0.09,0.09,0.094,0.086,0.087,0.091,0.171,0.088,0.091,0.088,0.092,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1320,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.199,0.088,0.091,0.089,0.093,0.088,0.087,0.091,0.181,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.185,0.088,0.09,0.09,0.094,0.086,0.087,0.091,0.174,0.088,0.091,0.088,0.092,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.087
1330,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.206,0.088,0.091,0.089,0.093,0.088,0.087,0.091,0.189,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.189,0.088,0.09,0.09,0.094,0.086,0.087,0.091,0.177,0.088,0.091,0.088,0.092,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1340,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.091,0.207,0.088,0.091,0.089,0.093,0.087,0.087,0.091,0.188,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.193,0.088,0.09,0.09,0.094,0.086,0.087,0.091,0.18,0.088,0.091,0.088,0.092,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1350,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.214,0.088,0.091,0.089,0.094,0.087,0.086,0.091,0.194,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.197,0.088,0.091,0.09,0.094,0.086,0.087,0.091,0.184,0.088,0.091,0.088,0.092,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.087
1360,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.218,0.088,0.091,0.089,0.094,0.087,0.087,0.091,0.197,0.088,0.087,0.087,0.091,0.086,0.086,0.088,0.201,0.088,0.091,0.09,0.094,0.086,0.087,0.091,0.188,0.088,0.091,0.088,0.092,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.087
1370,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.226,0.088,0.091,0.089,0.094,0.088,0.087,0.091,0.203,0.088,0.087,0.087,0.092,0.086,0.086,0.088,0.205,0.088,0.091,0.09,0.094,0.086,0.087,0.091,0.192,0.088,0.091,0.088,0.092,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.087
1380,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.231,0.088,0.091,0.089,0.094,0.087,0.087,0.091,0.206,0.088,0.087,0.087,0.092,0.086,0.086,0.088,0.209,0.088,0.091,0.09,0.094,0.086,0.087,0.091,0.195,0.088,0.091,0.088,0.092,0.095,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.087
1390,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.237,0.088,0.091,0.089,0.094,0.088,0.087,0.091,0.209,0.088,0.087,0.087,0.092,0.086,0.086,0.088,0.213,0.088,0.091,0.09,0.094,0.086,0.087,0.091,0.2,0.088,0.091,0.088,0.093,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.087
1400,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.243,0.088,0.091,0.089,0.094,0.088,0.086,0.091,0.214,0.088,0.087,0.087,0.092,0.086,0.086,0.088,0.218,0.088,0.091,0.09,0.095,0.086,0.087,0.092,0.204,0.088,0.091,0.088,0.092,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
1410,0.087,0.087,0.087,0.087,0.087,0.088,0.087,0.087,0.087,0.091,0.245,0.088,0.091,0.089,0.094,0.088,0.087,0.091,0.218,0.088,0.088,0.087,0.092,0.087,0.086,0.088,0.223,0.088,0.091,0.09,0.095,0.086,0.087,0.091,0.208,0.088,0.091,0.088,0.092,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.087
1420,0.087,0.087,0.087,0.086,0.087,0.088,0.087,0.087,0.087,0.091,0.249,0.088,0.091,0.089,0.094,0.087,0.087,0.091,0.223,0.088,0.087,0.087,0.092,0.087,0.086,0.088,0.229,0.088,0.091,0.09,0.095,0.086,0.087,0.091,0.213,0.088,0.09,0.088,0.092,0.094,0.086,0.086,0.086,0.086,0.086,0.087,0.087,0.087
